# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 24 07:18:55 2026
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%FP%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1959.01,400323948,FP,11h04m20.63s,166.0859790,-67d59m30.6s,-67.9918330,7.2410000,0.040,-0.040,0,14.3580000,0.039,-0.039,0,2459336.0101780,0.006813,-0.006813,0,3.2242808,0.0016209,-0.0016209,0,4.3100077,0.4995604,-0.4995604,0,868.6214414,84.4140240,-84.4140240,0,8.5752112,1.4759883,-1.4759883,0,527.6121099,,,,1222.3580538,,,,11.0897000,0.006,-0.006,0,407.8010000,3.7995000,-3.7995000,0,4866.2000000,129.7000000,-129.7000000,0,,,,0,2.6241500,,,0,2020-06-17 17:40:44,2021-10-29 12:59:15
1962.01,141663464,FP,15h14m30.99s,228.6291090,-43d23m13.51s,-43.3870850,-6.6880000,0.114,-0.114,0,-15.5290000,0.086,-0.086,0,2458601.3436800,0.000780,-0.000780,0,1.7644700,0.0001200,-0.0001200,0,2.7490000,0.3310000,-0.3310000,0,2640.0000000,0.6335620,-0.6335620,0,27.9210000,,,0,17578.1000000,,,,3207.0000000,,,,7.1850000,0.006,-0.006,0,326.6280000,5.9945000,-5.9945000,0,8049.0000000,395.5000000,-395.5000000,0,3.3000000,0.5000000,-0.5000000,0,5.0800000,,,0,2020-06-17 17:40:44,2021-10-29 12:59:15
1963.01,190271688,FP,14h45m22.44s,221.3435020,-54d45m40.13s,-54.7611460,-15.9890000,0.251,-0.251,0,-1.6620000,0.214,-0.214,0,2459341.0243740,0.000258,-0.000258,0,12.6534664,0.0000065,-0.0000065,0,4.0982077,0.0226390,-0.0226390,0,27095.4399490,148.0405100,-148.0405100,0,20.5105778,1.0747972,-1.0747972,0,106.7171624,,,,819.7441326,,,,10.1630000,0.006,-0.006,0,158.0900000,2.4435000,-2.4435000,0,5394.6000000,115.6000000,-115.6000000,0,3.7700000,0.4000000,-0.4000000,0,1.1891500,0.0621106,-0.0621106,0,2020-06-17 17:40:44,2025-09-04 16:00:02
1964.01,242083025,FP,13h26m34.13s,201.6422060,-39d37m47.59s,-39.6298860,-19.2510000,0.075,-0.075,0,3.2280000,0.076,-0.076,0,2459307.4920860,0.000463,-0.000463,0,0.6466988,0.0000052,-0.0000052,0,1.0248899,0.2071859,-0.2071859,0,1063.7008880,52.1872800,-52.1872800,0,5.8435673,2.1488483,-2.1488483,0,18610.0980659,,,,2978.9067943,,,,10.7892000,0.006,-0.006,0,405.2080000,7.3945000,-7.3945000,0,6308.3000000,161.0000000,-161.0000000,0,4.0000000,0.5800000,-0.5800000,0,1.7140400,0.0765577,-0.0765577,0,2020-06-17 17:40:44,2026-03-28 12:03:56
1965.01,295354126,FP,14h52m36.47s,223.1519520,-61d34m07.24s,-61.5686770,-6.1580000,0.052,-0.052,0,-7.8830000,0.082,-0.082,0,2459357.4031060,0.001156,-0.001156,0,2.2778177,0.0000065,-0.0000065,0,3.2120000,0.0980000,-0.0980000,0,880.0000000,300.6250000,-300.6250000,0,,,,0,95451.3000000,,,,4896.0000000,,,,8.1773010,0.007,-0.007,0,401.0970000,7.8685000,-7.8685000,0,9096.5000000,385.4000000,-385.4000000,0,,,,0,,,,0,2020-06-17 17:40:44,2021-10-29 12:59:15
1969.01,293708935,FP,14h49m20.06s,222.3335720,-60d04m48.92s,-60.0802560,-153.9520000,0.035,-0.035,0,-86.4960000,0.067,-0.067,0,2458597.3508070,0.003256,-0.003256,0,2.6855915,0.0005546,-0.0005546,0,2.0491187,0.3399045,-0.3399045,0,488.2401788,47.8168300,-47.8168300,0,3.5729712,1.3209385,-1.3209385,0,1856.7004810,,,,1674.1918061,,,,8.5941000,0.006,-0.006,0,106.9550000,0.3940000,-0.3940000,0,5796.0000000,107.5000000,-107.5000000,0,4.1400000,0.2800000,-0.2800000,0,1.5171500,0.1769090,-0.1769090,0,2020-06-17 17:40:44,2021-10-29 12:59:15
1971.01,253132689,FP,12h59m04.75s,194.7697730,-57d15m13.37s,-57.2537130,-6.3260000,0.072,-0.072,0,-20.0710000,0.064,-0.064,0,2460062.3833230,0.001998,-0.001998,0,3.2178240,0.0000074,-0.0000074,0,1.7350000,0.2590000,-0.2590000,0,1288.0000000,62.4203000,-62.4203000,0,5.8470200,0.3526300,-0.3526300,0,227.1910000,,,,1081.0000000,,,,10.3345000,0.006,-0.006,0,247.1450000,4.5195000,-4.5195000,0,5418.0000000,169.6000000,-169.6000000,0,4.1700000,0.5600000,-0.5600000,0,1.6700000,0.0900000,-0.0900000,0,2020-06-17 17:40:44,2023-05-31 16:02:02
1975.01,467281353,FP,11h12m18.26s,168.0760870,-60d55m57.29s,-60.9325800,-65.3560000,0.047,-0.047,0,13.6360000,0.045,-0.045,0,2459332.1708320,0.004434,-0.004434,0,2.8319354,0.0000214,-0.0000214,0,3.2100000,0.3910000,-0.3910000,0,780.0000000,1.0679200,-1.0679200,0,4.1833500,0.2760480,-0.2760480,0,914.1130000,,,,1531.0000000,,,,10.2081000,0.006,-0.006,0,205.3670000,1.2490000,-1.2490000,0,5408.7000000,62.5000000,-62.5000000,0,,,,0,1.4800000,0.0800000,-0.0800000,0,2020-06-17 17:40:44,2023-01-27 12:02:32
1977.01,383531859,FP,14h24m35.45s,216.1477110,-60d23m00.96s,-60.3836010,-2.1000000,1.500,-1.500,0,-2.2000000,1.500,-1.500,0,2459352.1857990,0.002518,-0.002518,0,17.0614756,0.0000755,-0.0000755,0,3.3840000,0.3410000,-0.3410000,0,2730.0000000,55.7760000,-55.7760000,0,17.1048027,10.3117350,-10.3117350,0,425.8669904,,,,1158.6125921,,,,9.5918000,0.006,-0.006,0,437.9020000,,,0,9184.7000000,290.3000000,-290.3000000,0,4.0900000,1.3800000,-1.3800000,0,2.1418300,,,0,2020-06-17 17:40:45,2021-10-29 12:59:15
1978.01,458856474,FP,10h44m33.72s,161.1405150,-59d44m15.39s,-59.7376080,-7.5820000,0.063,-0.063,0,2.9200000,0.062,-0.062,0,2460751.6959560,0.001697,-0.001697,0,6.0810430,0.0009196,-0.0009196,0,4.8182490,0.0576109,-0.0576109,0,15384.1717123,676.1662600,-676.1662600,0,20.7861513,7.7604190,-7.7604190,0,234.9913753,,,,998.5796936,,,,5.6660000,0.600,-0.600,0,2503.4600000,256.2300000,-256.2300000,0,8719.5000000,297.6000000,-297.6000000,0,4.0800000,1.2700000,-1.2700000,0,1.0000000,,,0,2020-06-17 17:40:45,2026-02-18 10:08:02
1979.01,458857720,FP,10h44m11.21s,161.0467110,-59d55m30.61s,-59.9251700,-18.1280000,0.073,-0.073,0,4.6790000,0.071,-0.071,0,2458571.7969700,0.002460,-0.002460,0,1.3092400,0.0001000,-0.0001000,0,2.5350000,0.4340000,-0.4340000,0,3370.0000000,10.3509000,-10.3509000,0,,,,0,52079.9000000,,,,4208.0000000,,,,9.8678000,0.007,-0.007,0,395.5820000,6.4840000,-6.4840000,0,8832.5000000,149.0000000,-149.0000000,0,4.2600000,0.6300000,-0.6300000,0,,,,0,2020-06-17 17:40:45,2021-10-29 12:59:15
1980.01,127793615,FP,14h33m04.82s,218.2700790,-43d17m54.64s,-43.2985120,-28.1970000,0.136,-0.136,0,-25.6980000,0.158,-0.158,0,2458604.9115600,0.001580,-0.001580,0,9.2789800,0.0010300,-0.0010300,0,6.5140000,0.3150000,-0.3150000,0,9020.0000000,2.5209100,-2.5209100,0,15.0807000,0.8931890,-0.8931890,0,1058.7200000,,,,1589.0000000,,,,10.9805000,0.006,-0.006,0,343.3880000,12.2075000,-12.2075000,0,5898.8000000,138.4000000,-138.4000000,0,4.0800000,0.4800000,-0.4800000,0,1.4500000,0.0800000,-0.0800000,0,2020-06-17 17:40:45,2021-10-29 12:59:15
1983.01,89535068,FP,08h29m07.45s,127.2810490,-57d11m39.15s,-57.1942090,-16.4220000,0.052,-0.052,0,-22.2740000,0.047,-0.047,0,2459288.0921800,0.003984,-0.003984,0,6.1110945,0.0039656,-0.0039656,0,4.2566318,0.6139594,-0.6139594,0,1098.1526720,155.9788500,-155.9788500,0,5.8732080,11.9655285,-11.9655285,0,249.2030410,,,,1013.3467617,,,,10.3349000,0.006,-0.006,0,162.1480000,0.8160000,-0.8160000,0,5725.0000000,235.6000000,-235.6000000,0,4.5400000,0.3100000,-0.3100000,0,1.0723500,0.0504698,-0.0504698,0,2020-06-17 20:08:07,2021-10-29 12:59:15
1984.01,162246865,FP,11h15m29.17s,168.8715330,-44d25m44.35s,-44.4289870,-12.7250000,0.050,-0.050,0,-24.4490000,0.044,-0.044,0,2459331.9161430,0.001483,-0.001483,0,0.5646193,0.0000021,-0.0000021,0,1.2950000,0.2360000,-0.2360000,0,510.0000000,0.8030110,-0.8030110,0,3.0149800,0.1810480,-0.1810480,0,8493.1000000,,,,2674.0000000,,,,10.3610000,0.006,-0.006,0,252.8100000,2.0180000,-2.0180000,0,6237.0000000,102.5000000,-102.5000000,0,4.2400000,0.4100000,-0.4100000,0,1.3000000,0.0600000,-0.0600000,0,2020-06-17 20:08:07,2023-01-25 10:10:01
1988.01,161156159,FP,12h40m31.8s,190.1324870,-48d44m27.25s,-48.7409030,4.3530000,0.055,-0.055,0,0.2910000,0.053,-0.053,0,2460064.2932160,0.001691,-0.001691,0,2.2818488,0.0000038,-0.0000038,0,3.9730000,0.4270000,-0.4270000,0,1483.0000000,30.2245000,-30.2245000,0,7.2854000,0.4177610,-0.4177610,0,2351.9000000,,,,1940.0000000,,,,10.1854000,0.006,-0.006,0,299.3780000,7.0665000,-7.0665000,0,5368.0000000,124.8000000,-124.8000000,0,,,,0,2.1500000,0.1200000,-0.1200000,0,2020-06-17 20:08:08,2023-05-31 16:02:02
1989.01,324395151,FP,11h47m27.92s,176.8663430,-64d52m58.71s,-64.8829750,-6.4700000,0.036,-0.036,0,0.0780000,0.036,-0.036,0,2459309.5756440,0.000905,-0.000905,0,3.4551479,0.0002397,-0.0002397,0,5.7444704,0.0702890,-0.0702890,0,5191.7260014,88.8348500,-88.8348500,0,,,,0,499.3447666,,,,1205.6461821,,,,10.2581000,0.017,-0.017,0,1541.1600000,53.2700000,-53.2700000,0,8046.5000000,252.7000000,-252.7000000,0,4.1200000,1.5000000,-1.5000000,0,,,,0,2020-06-17 20:08:08,2021-10-29 12:59:15
1990.01,457939414,FP,10h34m40.95s,158.6706330,-59d44m54.54s,-59.7484820,-15.9420000,0.046,-0.046,0,7.6180000,0.045,-0.045,0,2459281.7108530,0.004075,-0.004075,0,3.7899524,0.0010899,-0.0010899,0,5.5268401,0.2040364,-0.2040364,0,4345.4373432,315.7013000,-315.7013000,0,11.7871267,6.0611277,-6.0611277,0,602.1590809,,,,1263.4194534,,,,10.1574000,0.006,-0.006,0,171.1270000,0.7250000,-0.7250000,0,5579.5000000,213.4000000,-213.4000000,0,4.2200000,2.0100000,-2.0100000,0,1.1045600,0.0517186,-0.0517186,0,2020-06-17 20:08:08,2021-10-29 12:59:15
1991.01,82707763,FP,11h19m50.07s,169.9586380,-51d51m57.86s,-51.8660710,-45.1520000,0.042,-0.042,0,-1.1570000,0.045,-0.045,0,2460065.0750370,0.000357,-0.000357,0,6.6570835,0.0000030,-0.0000030,0,5.2850000,0.1290000,-0.1290000,0,7164.0000000,59.8202000,-59.8202000,0,14.8934000,0.6845680,-0.6845680,0,528.8840000,,,,1336.0000000,,,,10.1405000,0.006,-0.006,0,268.2540000,2.1125000,-2.1125000,0,5805.6000000,289.6000000,-289.6000000,0,4.1300000,0.3200000,-0.3200000,0,1.7300000,0.0800000,-0.0800000,0,2020-06-17 20:08:08,2023-05-31 10:10:01
1992.01,147340931,FP,10h51m40.05s,162.9168800,-44d59m05.07s,-44.9847410,0.5550000,0.046,-0.046,0,-7.8070000,0.049,-0.049,0,2459331.5405510,0.004431,-0.004431,0,4.3114812,0.0000112,-0.0000112,0,3.5050000,0.3600000,-0.3600000,0,6360.0000000,236.4030000,-236.4030000,0,16.7632000,3.0018500,-3.0018500,0,3200.3300000,,,,2095.0000000,,,,10.5287000,0.006,-0.006,0,375.9330000,4.5410000,-4.5410000,0,,,,0,,,,0,1.7200000,0.0700000,-0.0700000,0,2020-06-17 20:08:08,2026-05-07 16:00:02
1993.01,453464017,FP,10h09m07.24s,152.2801500,-72d47m53.22s,-72.7981170,-31.0850000,0.154,-0.154,0,25.2330000,0.164,-0.164,0,2459352.6606860,0.000209,-0.000209,0,3.9416903,0.0000016,-0.0000016,0,2.5370000,0.0470000,-0.0470000,0,12840.0000000,7.0183000,-7.0183000,0,19.6321000,1.0121300,-1.0121300,0,1460.4800000,,,,1722.0000000,,,,10.2480000,0.006,-0.006,0,290.7800000,6.0225000,-6.0225000,0,6190.4000000,202.4000000,-202.4000000,0,4.1500000,1.6700000,-1.6700000,0,1.4800000,0.0700000,-0.0700000,0,2020-06-17 20:08:08,2021-10-29 12:59:15
1996.01,275384718,FP,11h54m11.32s,178.5471760,-46d53m48.79s,-46.8968870,-27.6310000,0.049,-0.049,0,10.5740000,0.035,-0.035,0,2458576.4335000,0.001040,-0.001040,0,7.7243300,0.0008300,-0.0008300,0,8.0300000,0.1530000,-0.1530000,0,7120.0000000,0.5517110,-0.5517110,0,20.0285000,0.9611800,-0.9611800,0,1173.5300000,,,,1630.0000000,,,,10.2372000,0.006,-0.006,0,422.8840000,5.9355000,-5.9355000,0,6249.4000000,386.5000000,-386.5000000,0,4.1900000,1.8700000,-1.8700000,0,2.3200000,0.1100000,-0.1100000,0,2020-06-17 20:08:08,2021-10-29 12:59:15
1998.01,429295277,FP,12h17m02.21s,184.2592180,-51d04m30.55s,-51.0751530,18.2240000,0.057,-0.057,0,-25.9070000,0.041,-0.041,0,2458572.2078600,0.003990,-0.003990,0,1.1083300,0.0003200,-0.0003200,0,2.2880000,0.3390000,-0.3390000,0,1060.0000000,1.7515500,-1.7515500,0,4.5827400,0.2861780,-0.2861780,0,4415.2300000,,,,2270.0000000,,,,10.1860000,0.006,-0.006,0,218.4380000,2.1310000,-2.1310000,0,5972.0000000,208.3000000,-208.3000000,0,4.0800000,0.1700000,-0.1700000,0,1.4000000,0.0600000,-0.0600000,0,2020-06-17 20:08:08,2021-10-29 12:59:15
2002.01,356453768,FP,08h56m45.65s,134.1902030,-61d22m17.26s,-61.3714610,-70.2400000,0.051,-0.051,0,0.7300000,0.051,-0.051,0,2460011.1513320,0.001455,-0.001455,0,2.3330349,0.0000036,-0.0000036,0,3.0050000,0.9050000,-0.9050000,0,2795.0000000,4627.0100000,-4627.0100000,0,15.6213000,4.3972700,-4.3972700,0,12107.6000000,,,,2951.0000000,,,,10.4879000,0.006,-0.006,0,296.1790000,2.3585000,-2.3585000,0,5986.5000000,131.0000000,-131.0000000,0,4.3200000,0.4400000,-0.4400000,0,1.5600000,0.0700000,-0.0700000,0,2020-06-17 20:08:08,2023-03-27 10:10:16
2004.01,439610306,FP,09h33m52.07s,143.4669500,-55d10m32.75s,-55.1757630,-12.1670000,0.048,-0.048,0,3.7270000,0.049,-0.049,0,2458545.2656500,0.012110,-0.012110,0,1.7998800,0.0005600,-0.0005600,0,3.5180000,0.5640000,-0.5640000,0,180.0000000,0.4525510,-0.4525510,0,3.3219700,0.2259570,-0.2259570,0,6540.6800000,,,,2505.0000000,,,,9.0607000,0.006,-0.006,0,258.8850000,1.9515000,-1.9515000,0,6136.9000000,97.0000000,-97.0000000,0,3.8500000,0.4200000,-0.4200000,0,2.4600000,0.1000000,-0.1000000,0,2020-06-17 20:08:08,2021-10-29 12:59:15
2008.01,70887357,FP,04h15m25.83s,63.8576320,-16d54m07.72s,-16.9021440,47.5510000,0.054,-0.054,0,-30.7470000,0.053,-0.053,0,2458454.3326100,0.001777,-0.001777,0,723.8345008,0.0025789,-0.0025789,0,7.3829460,0.1210206,-0.1210206,0,3119.2983693,64.1000750,-64.1000750,0,13.1361697,0.7173174,-0.7173174,0,1.3572621,,,,275.2869842,,,,8.6480700,0.006,-0.006,0,139.2120000,0.7375000,-0.7375000,0,5463.0000000,186.0000000,-186.0000000,0,3.7777800,0.2817270,-0.2817270,0,1.9477100,0.1024320,-0.1024320,0,2020-06-17 20:19:42,2024-09-18 10:08:02
2017.01,357416482,FP,15h15m47.96s,228.9498190,+27d21m42.52s,27.3618100,-52.4390000,0.071,-0.071,0,9.6470000,0.057,-0.057,0,2460434.9402490,0.000129,-0.000129,0,5.4982600,0.0000009,-0.0000009,0,2.0400000,0.1540000,-0.1540000,0,12929.0000000,575.9280000,-575.9280000,0,16.2801000,,,0,232.3450000,,,,,,,,8.2057000,0.006,-0.006,0,115.6050000,,,0,6362.6000000,,,0,,,,0,1.3400000,,,0,2020-06-19 06:00:39,2024-08-06 10:08:01
2022.01,11996814,FP,02h04m40.93s,31.1705500,+65d17m21.59s,65.2893310,-26.0360000,0.040,-0.040,0,24.7710000,0.049,-0.049,0,2458790.8494350,0.000670,-0.000670,0,0.4487349,0.0000028,-0.0000028,0,2.8757897,0.0967836,-0.0967836,0,3572.0328032,106.9116740,-106.9116740,0,5.8054498,1.7503514,-1.7503514,0,928.8774660,,,,1408.0217270,,,,11.6484000,0.007,-0.007,0,89.3047000,0.2383500,-0.2383500,0,3975.0000000,157.0000000,-157.0000000,0,4.6284400,0.0110764,-0.0110764,0,0.6271440,0.0183442,-0.0183442,0,2020-06-19 06:00:39,2021-10-29 12:59:15
2027.01,335996558,FP,22h13m19.66s,333.3319040,+62d51m26.59s,62.8573850,4.8120000,0.093,-0.093,0,1.2120000,0.081,-0.081,0,2458739.5077500,0.002590,-0.002590,0,1.4632900,0.0000200,-0.0000200,0,2.4310000,0.3550000,-0.3550000,0,750.0000000,1.0358500,-1.0358500,0,3.5465600,0.2177510,-0.2177510,0,3541.2100000,,,,2149.0000000,,,,10.5027000,0.006,-0.006,0,238.0610000,2.4590000,-2.4590000,0,6168.0000000,232.5000000,-232.5000000,0,4.2900000,0.1000000,-0.1000000,0,1.2800000,0.0600000,-0.0600000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2028.01,336456596,FP,22h17m44.26s,334.4344330,+62d27m54.03s,62.4650080,4.4310000,0.042,-0.042,0,0.9000000,0.039,-0.039,0,2458739.6299400,0.002880,-0.002880,0,0.7787100,0.0000100,-0.0000100,0,1.4580000,0.1920000,-0.1920000,0,670.0000000,0.9574050,-0.9574050,0,6.1603600,0.3156090,-0.3156090,0,10057.7000000,,,,2789.0000000,,,,10.9141000,0.041,-0.041,0,609.9960000,8.9055000,-8.9055000,0,7751.0000000,349.7000000,-349.7000000,0,4.0000000,0.0900000,-0.0900000,0,2.2500000,0.0700000,-0.0700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2029.01,445254275,FP,00h48m51.88s,12.2161480,+59d23m12.18s,59.3867180,2.8490000,0.046,-0.046,0,-1.8790000,0.043,-0.043,0,2458767.1972100,0.004200,-0.004200,0,2.5713400,0.0000800,-0.0000800,0,3.8240000,0.9110000,-0.9110000,0,920.0000000,2.6676800,-2.6676800,0,10.7406000,0.8261230,-0.8261230,0,5344.8700000,,,,2382.0000000,,,,10.9415000,0.016,-0.016,0,910.6930000,28.9095000,-28.9095000,0,7125.0000000,162.4000000,-162.4000000,0,3.5400000,0.0800000,-0.0800000,0,3.5600000,0.1700000,-0.1700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2034.01,427279997,FP,23h25m31.38s,351.3807440,+54d36m04.26s,54.6011820,-1.5350000,0.075,-0.075,0,-1.9110000,0.075,-0.075,0,2458768.7275300,0.007220,-0.007220,0,2.8945300,0.0001900,-0.0001900,0,3.3270000,0.7460000,-0.7460000,0,550.0000000,2.3242200,-2.3242200,0,6.2084500,0.5692800,-0.5692800,0,9411.1600000,,,,2743.0000000,,,,10.5682000,0.013,-0.013,0,909.5110000,44.8145000,-44.8145000,0,9714.0000000,228.9000000,-228.9000000,0,3.9800000,0.0800000,-0.0800000,0,2.6800000,0.1500000,-0.1500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2041.01,54364414,FP,01h16m56.36s,19.2348460,+62d21m06.08s,62.3516900,78.9160000,0.037,-0.037,0,-13.7370000,0.048,-0.048,0,2458792.0945100,0.002830,-0.002830,0,1.3747700,0.0000300,-0.0000300,0,1.6010000,0.1290000,-0.1290000,0,960.0000000,0.9185220,-0.9185220,0,3.0101000,0.1846310,-0.1846310,0,1122.8200000,,,,1612.0000000,,,,10.4608000,0.006,-0.006,0,177.3310000,0.9395000,-0.9395000,0,5825.0000000,155.6000000,-155.6000000,0,4.4400000,0.0800000,-0.0800000,0,1.0200000,0.0500000,-0.0500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2042.01,269424395,FP,23h21m28.66s,350.3694070,+60d48m04.22s,60.8011710,-8.5630000,0.043,-0.043,0,-13.1660000,0.039,-0.039,0,2458768.1494500,0.006660,-0.006660,0,2.4187200,0.0000900,-0.0000900,0,2.6850000,0.3080000,-0.3080000,0,1160.0000000,2.0375800,-2.0375800,0,7.2352900,0.4839180,-0.4839180,0,1660.5200000,,,,1778.0000000,,,,10.9518000,0.006,-0.006,0,511.2200000,6.9740000,-6.9740000,0,6535.0000000,459.3000000,-459.3000000,0,3.9000000,0.1200000,-0.1200000,0,2.1600000,0.1000000,-0.1000000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2044.01,270333769,FP,23h27m31.27s,351.8802810,+61d23m33.05s,61.3925150,-5.8840000,0.059,-0.059,0,-5.0050000,0.057,-0.057,0,2460418.3678860,0.002959,-0.002959,0,4.1207509,0.0000152,-0.0000152,0,2.1580000,0.5650000,-0.5650000,0,973.0000000,80.9931000,-80.9931000,0,7.4647100,0.5425300,-0.5425300,0,2466.1900000,,,,1963.0000000,,,,10.4887000,0.064,-0.064,0,664.0060000,16.6285000,-16.6285000,0,9953.0000000,965.5000000,-965.5000000,0,4.0900000,0.1000000,-0.1000000,0,2.3800000,0.1300000,-0.1300000,0,2020-06-19 07:20:03,2024-07-26 10:08:01
2047.01,363761216,FP,00h23m28.12s,5.8671460,+71d09m31.71s,71.1588070,-6.9640000,0.085,-0.085,0,-1.6620000,0.072,-0.072,0,2460651.8323020,0.000315,-0.000315,0,7.4072602,0.0000029,-0.0000029,0,3.0190000,0.1020000,-0.1020000,0,14765.0000000,170.0100000,-170.0100000,0,14.7857000,0.7543040,-0.7543040,0,258.0390000,,,,1116.0000000,,,,10.4708000,0.006,-0.006,0,196.5380000,1.9575000,-1.9575000,0,5887.0000000,183.3000000,-183.3000000,0,4.3500000,0.0800000,-0.0800000,0,1.1400000,0.0600000,-0.0600000,0,2020-06-19 07:20:04,2025-07-23 16:00:01
